STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_RATE_1516.1,DATE_CUR
ALABAMA,1,103000,Sheffield City,10300001164,Sheffield High Sch,80,7/1/2017
ALABAMA,1,103030,Shelby County,10303001170,Calera High Sch,90,7/1/2017
ALABAMA,1,103030,Shelby County,10303001171,Chelsea High Sch,96,7/1/2017
ALABAMA,1,103030,Shelby County,10303001174,Shelby Co High Sch,80,7/1/2017
ALABAMA,1,103030,Shelby County,10303001177,Montevallo High Sch,90,7/1/2017
ALABAMA,1,103030,Shelby County,10303001187,Vincent Middle High Sch,85,7/1/2017
ALABAMA,1,103030,Shelby County,10303001189,Oak Mt High Sch,95,7/1/2017
ALABAMA,1,103030,Shelby County,10303002191,Helena High School,95,7/1/2017
ALABAMA,1,103062,St Clair County,10306201362,Ashville High Sch,90,7/1/2017
ALABAMA,1,103062,St Clair County,10306201367,Saint Clair Co High Sch,80,7/1/2017
ALABAMA,1,103062,St Clair County,10306201376,Ragland High Sch,80,7/1/2017
ALABAMA,1,103062,St Clair County,10306201377,Springville High Sch,85,7/1/2017
ALABAMA,1,103062,St Clair County,10306201591,Moody High Sch,85,7/1/2017
ALABAMA,1,103090,Sumter County,10309002201,Sumter Central High Sch,75,7/1/2017
ALABAMA,1,103120,Sylacauga City,10312001200,Sylacauga High Sch,90,7/1/2017
ALABAMA,1,103150,Talladega City,10315001203,Graham Elem Sch,87,7/1/2017
ALABAMA,1,103150,Talladega City,10315001207,Talladega High Sch,90,7/1/2017
ALABAMA,1,103150,Talladega City,10315001208,Zora Ellis Jr High Sch,87,7/1/2017
ALABAMA,1,103180,Talladega County,10318001210,BB Comer Memorial High Sch,90,7/1/2017
ALABAMA,1,103180,Talladega County,10318001213,Childersburg High Sch,85,7/1/2017
ALABAMA,1,103180,Talladega County,10318001214,Lincoln High Sch,90,7/1/2017
ALABAMA,1,103180,Talladega County,10318001215,Talladega Co Central High,90,7/1/2017
ALABAMA,1,103180,Talladega County,10318001216,Fayetteville High Sch,90,7/1/2017
ALABAMA,1,103180,Talladega County,10318001220,Munford High Sch,95,7/1/2017
ALABAMA,1,103180,Talladega County,10318001226,Winterboro High Sch,90,7/1/2017
ALABAMA,1,103210,Tallapoosa County,10321000038,Horseshoe Bend High Sch,85,7/1/2017
ALABAMA,1,103210,Tallapoosa County,10321001229,Dadeville High Sch,90,7/1/2017
ALABAMA,1,103210,Tallapoosa County,10321001234,Reeltown High Sch,85,7/1/2017
ALABAMA,1,103240,Tallassee City,10324001238,Tallassee High Sch,85,7/1/2017
ALABAMA,1,103270,Tarrant City,10327001240,Tarrant High Sch,80,7/1/2017
ALABAMA,1,103300,Thomasville City,10330001248,Thomasville High Sch,95,7/1/2017
ALABAMA,1,103330,Troy City,10333001602,Charles Henderson High Sch,90,7/1/2017
ALABAMA,1,103360,Tuscaloosa City,10336001255,Eastwood Middle Sch,87,7/1/2017
ALABAMA,1,103360,Tuscaloosa City,10336001608,Central High Sch,85,7/1/2017
ALABAMA,1,103360,Tuscaloosa City,10336001610,Oak Hill Sch,87,7/1/2017
ALABAMA,1,103360,Tuscaloosa City,10336002101,Paul W Bryant High,91,7/1/2017
ALABAMA,1,103360,Tuscaloosa City,10336002102,Northridge High Sch,87,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339000052,Hillcrest High Sch,85,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339001274,Brookwood High Sch,83,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339001282,Holt High Sch,80,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339001287,Northside High Sch,90,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339001291,Tuscaloosa Co High Sch,83,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339001702,Sprayberry Reg Ed Ctr,87,7/1/2017
ALABAMA,1,103390,Tuscaloosa County,10339002153,Sipsey Valley High Sch,90,7/1/2017
ALABAMA,1,103420,Tuscumbia City,10342001297,Deshler High Sch,75,7/1/2017
ALABAMA,1,103430,Vestavia Hills City,10343001304,Vestavia Hills High Sch,95,7/1/2017
ALABAMA,1,103450,Walker County,10345000135,Carbon Hill High Sch,90,7/1/2017
ALABAMA,1,103450,Walker County,10345001308,Cordova High Sch,90,7/1/2017
ALABAMA,1,103450,Walker County,10345001310,Curry High Sch,85,7/1/2017
ALABAMA,1,103450,Walker County,10345001311,Dora High Sch,85,7/1/2017
ALABAMA,1,103450,Walker County,10345001320,Oakman High Sch,90,7/1/2017
ALABAMA,1,103480,Washington County,10348001335,Washington Co High Sch,90,7/1/2017
ALABAMA,1,103480,Washington County,10348001336,Fruitdale High Sch,80,7/1/2017
ALABAMA,1,103480,Washington County,10348001337,Leroy High Sch,70,7/1/2017
ALABAMA,1,103480,Washington County,10348001338,McIntosh High Sch,60,7/1/2017
ALABAMA,1,103480,Washington County,10348001339,Millry High Sch,80,7/1/2017
ALABAMA,1,103510,Wilcox County,10351001780,Wilcox Central High Sch,85,7/1/2017
ALABAMA,1,103540,Winfield City,10354001355,Winfield High Sch,95,7/1/2017
ALABAMA,1,103580,Winston County,10358001356,Addison High Sch,80,7/1/2017
ALABAMA,1,103580,Winston County,10358001357,Winston Co High Sch,85,7/1/2017
ALABAMA,1,103580,Winston County,10358001359,Lynn High Sch,60,7/1/2017
ALABAMA,1,103580,Winston County,10358001360,Meek High Sch,80,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100206,Joann A. Alexie Memorial School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100208,Bethel Regional High School,60,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100209,Chaputnguak School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100210,Chief Paul Memorial School,60,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100211,Ayagina'ar Elitnaurvik,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100212,Kwigillingok School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100213,Nelson Island Area School,60,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100214,Anna Tobeluk Memorial School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100215,Arviq School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100318,Kuskokwim Learning Academy,11,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100389,Paul T. Albert Memorial School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100391,Akula Elitnaurvik School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100392,Eek School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100406,Lewis Angapak Memorial School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100408,Nuniwarmiut School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100409,William Miller Memorial School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100438,Ket'acik/Aapalluk Memorial School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100439,Z. John Williams Memorial School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100440,Ayaprun School,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100441,Kuinerrarmiut Elitnaurviat,50,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100474,Negtemiut Elitnaurviat School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100475,Qugcuun Memorial School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100476,Rocky Mountain School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100619,Akiuk Memorial School,87,7/1/2017
ALASKA,2,200001,Lower Kuskokwim School District,20000100620,Bethel Youth Facility,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300216,Alakanuk School,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300217,Emmonak School,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300218,Marshall School,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300219,Hooper Bay School,21,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300220,Mountain Village School,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300222,Russian Mission School,87,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300410,Pilot Station School,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300411,Kotlik School,50,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300412,Scammon Bay School,80,7/1/2017
ALASKA,2,200003,Lower Yukon School District,20000300413,Sheldon Point School,50,7/1/2017
ALASKA,2,200004,Yupiit School District,20000400579,Akiachak School,40,7/1/2017
ALASKA,2,200004,Yupiit School District,20000400623,Tuluksak School,50,7/1/2017
ALASKA,2,200004,Yupiit School District,20000400624,Akiak School,50,7/1/2017
ALASKA,2,200005,Kashunamiut School District,20000500582,Chevak School,60,7/1/2017
ALASKA,2,200006,Mount Edgecumbe High School Agency,20000600558,Mt. Edgecumbe High School,95,7/1/2017
ALASKA,2,200007,Aleutians East Borough School District,20000700177,King Cove School,50,7/1/2017
ALASKA,2,200007,Aleutians East Borough School District,20000700461,Sand Point School,87,7/1/2017
ALASKA,2,200010,Aleutian Region School District,20001000005,Yakov E. Netsvetov School,87,7/1/2017
ALASKA,2,200010,Aleutian Region School District,20001000080,Adak School,87,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000012,Gambell School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000013,Koyuk-Malimiut School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000014,Hogarth Kingeekuk Sr. Memorial School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000015,Shishmaref School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000016,James C. Isabell School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000017,Unalakleet School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000018,Wales School,87,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000019,White Mountain School,87,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000421,Aniguiin School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000422,Martin L. Olson School,87,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000423,Brevig Mission School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000466,Shaktoolik School,87,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000467,Anthony A. Andrews School,50,7/1/2017
ALASKA,2,200020,Bering Strait School District,20002000468,Tukurngailnguq School,50,7/1/2017
ALASKA,2,200030,Bristol Bay Borough School District,20003000020,Bristol Bay Middle/High School,50,7/1/2017
ALASKA,2,200050,Alaska Gateway School District,20005000023,Alaska REACH Academy,50,7/1/2017
ALASKA,2,200050,Alaska Gateway School District,20005000024,Dot Lake School,87,7/1/2017
ALASKA,2,200050,Alaska Gateway School District,20005000026,Mentasta Lake School,87,7/1/2017
ALASKA,2,200050,Alaska Gateway School District,20005000027,Walter Northway School,87,7/1/2017
ALASKA,2,200050,Alaska Gateway School District,20005000028,Tok School,50,7/1/2017
ALASKA,2,200050,Alaska Gateway School District,20005000528,Tetlin School,87,7/1/2017
ALASKA,2,200060,Cordova City School District,20006000029,Cordova Jr/Sr High School,80,7/1/2017
ALASKA,2,200070,Copper River School District,20007000036,Kenny Lake School,87,7/1/2017
ALASKA,2,200070,Copper River School District,20007000039,Glennallen Jr/Sr High School,80,7/1/2017
ALASKA,2,200070,Copper River School District,20007000398,Upstream Learning Correspondence,87,7/1/2017
ALASKA,2,200090,Craig City School District,20009000038,Craig High School,80,7/1/2017
ALASKA,2,200090,Craig City School District,20009000160,PACE Correspondence,21,7/1/2017
ALASKA,2,200100,Delta-Greely School District,20010000434,New Horizons High School,87,7/1/2017
ALASKA,2,200100,Delta-Greely School District,20010000510,Gerstle River School,87,7/1/2017
ALASKA,2,200100,Delta-Greely School District,20010000599,Delta/Greely Homeschool,80,7/1/2017
ALASKA,2,200100,Delta-Greely School District,20010000630,Delta Junior/Senior High School,80,7/1/2017
ALASKA,2,200120,Dillingham City School District,20012000634,Dillingham Middle/High School,40,7/1/2017
ALASKA,2,200130,Galena City School District,20013000252,Galena Interior Learning Academy (GILA),90,7/1/2017
ALASKA,2,200130,Galena City School District,20013000253,Interior Distance Education of Alaska (IDEA),75,7/1/2017
ALASKA,2,200130,Galena City School District,20013000635,Sidney C. Huntington Jr/Sr High School,50,7/1/2017
ALASKA,2,200150,Ketchikan Gateway Borough School District,20015000047,Ketchikan High School,90,7/1/2017
ALASKA,2,200150,Ketchikan Gateway Borough School District,20015000048,Revilla Jr/Sr High School,50,7/1/2017
ALASKA,2,200150,Ketchikan Gateway Borough School District,20015000427,Fast Track,50,7/1/2017
ALASKA,2,200150,Ketchikan Gateway Borough School District,20015000449,Ketchikan Regional Youth Facility,87,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000057,Bartlett High School,82,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000069,Chugiak High School,90,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000073,Dimond High School,91,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000075,East High School,80,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000101,Polaris K-12 School,90,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000109,S.A.V.E. High School,35,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000110,Benson Secondary/S.E.A.R.C.H.,35,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000115,Steller Secondary School,80,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000120,West High School,87,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000121,Whaley School,LE10,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000178,Family Partnership Charter School,60,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000341,Alaska State School for the Deaf & Hard of Hearing,87,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000399,The New Path High School,50,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000432,McLaughlin Secondary School,30,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000454,South Anchorage High School,92,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000458,Eagle River High School,95,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000509,Crossroads School,50,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000530,Frontier Charter School,60,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000531,Service High School,89,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000555,Highland Tech High Charter School,50,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000714,Avail School,40,7/1/2017
ALASKA,2,200180,Anchorage School District,20018000756,PAIDEIA Cooperative School,50,7/1/2017
ALASKA,2,200210,Juneau Borough School District,20021000125,HomeBRIDGE,50,7/1/2017
ALASKA,2,200210,Juneau Borough School District,20021000133,Juneau-Douglas High School,90,7/1/2017
ALASKA,2,200210,Juneau Borough School District,20021000396,Johnson Youth Center,50,7/1/2017
ALASKA,2,200210,Juneau Borough School District,20021000737,Thunder Mountain High School,95,7/1/2017
ALASKA,2,200210,Juneau Borough School District,20021000738,Yaakoosge Daakahidi Alternative High School,50,7/1/2017
ALASKA,2,200240,Sitka School District,20024000035,Pacific High School,50,7/1/2017
ALASKA,2,200240,Sitka School District,20024000143,Sitka High School,80,7/1/2017
ALASKA,2,200270,Haines Borough School District,20027000639,Haines High School,80,7/1/2017
ALASKA,2,200300,Hoonah City School District,20030000641,Hoonah Jr/Sr High School,50,7/1/2017
ALASKA,2,200330,Hydaburg City School District,20033000148,Hydaburg School,50,7/1/2017
ALASKA,2,200360,Kake City School District,20036000150,Kake Elementary & High School,50,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000079,Kenai Alternative High School,40,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000081,Homer Flex School,50,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000153,Tebughna School,87,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000157,Nanwalek School,87,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000158,Homer High School,90,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000164,Nikolaevsk School,50,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000165,Ninilchik School,50,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000168,Port Graham School,87,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000175,Susan B English School,50,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000397,Connections,65,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000513,Marathon School,87,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000536,Razdolna School,87,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000537,Kenai Central High School,90,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000540,Seward High School,80,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000542,Soldotna High School,95,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000612,Voznesenka School,50,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000645,Nikiski Middle/Senior High School,90,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000718,Kachemak Selo School,87,7/1/2017
ALASKA,2,200390,Kenai Peninsula Borough School District,20039000735,River City Academy,50,7/1/2017
ALASKA,2,200450,Klawock City School District,20045000179,Klawock City School,50,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000180,Akhiok School,87,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000185,Kodiak High School,95,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000187,Larsen Bay School,87,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000189,Old Harbor School,87,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000192,Ouzinkie School,87,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000402,Danger Bay School,87,7/1/2017
ALASKA,2,200480,Kodiak Island Borough School District,20048000435,AKTEACH,40,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500193,Chignik Bay School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500195,Chignik Lake School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500197,Igiugig School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500199,Newhalen School,50,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500200,Nondalton School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500202,Perryville School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500203,Pilot Point School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500204,Tanalian School,50,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500205,Meshik School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500334,Levelock School,87,7/1/2017
ALASKA,2,200485,Lake and Peninsula Borough School District,20048500473,Lakeview Home School,87,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000224,Mat-Su Central School,70,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000225,Glacier View School,87,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000227,Palmer High School,85,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000232,Susitna Valley High,90,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000237,Wasilla High School,93,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000407,Mat-Su Youth Facility,50,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000414,Snowshoe Elementary,87,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000425,Valley Pathways,45,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000452,American Charter Academy,50,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000469,Twindly Bridge Charter School,50,7/1/2017
ALASKA,2,200510,Matanuska-Susitna Borough School District,20051000586,Houston High School,85,7/1/2017
